id,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,chrt,sex,stage,nest.site.origin,cma.bin,translocated,captive,wild,SFdist,SFcat,SF_2km,SF_3km,Fcoeff,subpop,BFDV,BFDVtest,Dam_age
12780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,BOB,0,no,no,yes,1.982154844,1,1,1,0.03125,BO,NA,NA,6
12785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,BOB,0,no,no,yes,1.982154844,1,1,1,0.03125,BO,NA,NA,6
12790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,BOB,0,no,no,yes,1.982154844,1,1,1,0.03125,BO,NA,NA,6
12795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,0,0,0,0,0,2015,UNK,juvenile,BOD,0,no,no,yes,5.185915404,3,0,0,0.03125,GG,NA,NA,2
1280,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,Female,juvenile,EST,0,no,no,yes,0.406108964,1,1,1,0,GG,NA,NA,4
12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,BOD,0,no,no,yes,5.185915404,3,0,0,0.03125,GG,NA,NA,2
12825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,BBA,0,no,no,yes,2.384051007,2,0,1,0.03125,BO,NA,NA,6
12830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,PB,0,0,0,0,2015,Female,juvenile,BBA,0,no,no,yes,2.384051007,2,0,1,0.03125,BO,NA,NA,6
12835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,BRA,0,no,no,yes,4.508048027,3,0,0,0.0078125,GG,NA,NA,6
12870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,PB,0,0,2015,UNK,juvenile,CER,0,no,no,yes,3.617334389,2,0,0,0.0625,BO,NA,NA,3
12880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,PB,0,0,0,PB,0,2015,Female,juvenile,CHI,1,no,no,yes,1.017734063,1,1,1,0,BO,NA,NA,9
12885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,CHI,1,no,no,yes,1.017734063,1,1,1,0,BO,NA,NA,9
12890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,PB,0,0,0,0,0,2015,Male,juvenile,COR,0,no,no,yes,2.673692125,2,0,1,0,GG,NA,NA,8
12895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,COR,0,no,no,yes,2.673692125,2,0,1,0,GG,NA,NA,8
1290,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,Male,juvenile,BAB,0,no,no,no,2.11868837,2,0,1,NA,GG,NA,NA,NA
12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,CRI,0,no,no,yes,1.791658257,1,1,1,0.3125,GG,NA,NA,3
12915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,CUP,1,no,no,yes,0.698033836,1,1,1,0,GG,1,NA,NA
12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,B,B,0,0,PO,B,2015,Female,juvenile,DEV,0,no,no,yes,3.450820625,2,0,0,0,BO,NA,NA,NA
12935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,DEV,0,no,no,yes,3.450820625,2,0,0,0,BO,NA,NA,NA
12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,DRV,0,no,no,yes,2.436138669,2,0,1,0.0625,GG,NA,NA,6
12945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Male,juvenile,DRV,0,no,no,yes,2.436138669,2,0,1,0.0625,GG,1,NA,6
12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,DRV,0,no,no,yes,2.436138669,2,0,1,0.0625,GG,NA,NA,6
12970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,FAT,0,no,no,yes,2.018575634,2,0,1,0.0625,GG,NA,NA,8
12975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,FAT,0,no,no,yes,2.018575634,2,0,1,0.0625,GG,NA,NA,8
12980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,PB,0,0,0,0,2015,Female,juvenile,FIX,1,no,no,yes,0.197440576,1,1,1,0.046875,BO,NA,NA,3
12985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,0,0,0,0,0,2015,UNK,juvenile,FIX,1,no,no,yes,0.197440576,1,1,1,0.046875,BO,1,NA,3
12990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,FIX,1,no,no,yes,0.197440576,1,1,1,0.046875,BO,1,NA,3
12995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,FMG,1,no,no,yes,0.454443648,1,1,1,0.0390625,GG,NA,NA,8
1300,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,Male,juvenile,UEA,0,no,no,no,2.859669641,2,0,1,0,GG,NA,NA,3
13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Male,juvenile,FMG,1,no,no,yes,0.454443648,1,1,1,0.0390625,GG,NA,NA,8
13005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,FMG,1,no,no,yes,0.454443648,1,1,1,0.0390625,GG,NA,NA,8
13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,GAL,0,no,no,yes,0.254924523,1,1,1,0,GG,NA,NA,12
13015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,GAL,0,no,no,yes,0.254924523,1,1,1,0,GG,NA,NA,12
13020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,GAL,0,no,no,yes,0.254924523,1,1,1,0,GG,NA,NA,12
13030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,B,0,0,2015,Male,juvenile,GRY,0,no,no,yes,0.409201689,1,1,1,0.03125,GG,NA,NA,11
13035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,GRY,0,no,no,yes,0.409201689,1,1,1,0.03125,GG,NA,NA,11
13050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,GME,1,no,no,yes,1.23323277,1,1,1,0.03125,GG,1,NA,9
13065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,0,0,B,0,0,2015,UNK,juvenile,GON,0,no,no,yes,2.615733511,2,0,1,0,BO,NA,NA,8
13070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,PB,0,0,2015,UNK,juvenile,GON,0,no,no,yes,2.615733511,2,0,1,0,BO,NA,NA,8
13085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,GYP,0,no,no,yes,1.33243986,1,1,1,0,GG,NA,NA,14
13090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,GYP,0,no,no,yes,1.33243986,1,1,1,0,GG,NA,NA,14
13095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,HTD,0,no,no,yes,0.264195327,1,1,1,0.068359375,GG,1,NA,NA
1310,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,Male,juvenile,ATL,0,no,no,yes,0.290401009,1,1,1,0,GG,NA,NA,3
13100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,HTD,0,no,no,yes,0.264195327,1,1,1,0.068359375,GG,NA,NA,NA
13115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,HAW,0,no,no,yes,4.299164415,3,0,0,0,GG,NA,NA,8
13120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,HAW,0,no,no,yes,4.299164415,3,0,0,0,GG,NA,NA,8
13125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,PB,B,0,0,2015,Female,juvenile,HAW,0,no,no,yes,4.299164415,3,0,0,0,GG,NA,NA,8
13130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,HEM,0,no,no,yes,2.55931539,2,0,1,0.0390625,GG,NA,NA,3
13140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,HEN,0,no,no,yes,1.2102378,1,1,1,0.015625,GG,NA,NA,10
13145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,HEN,0,no,no,yes,1.2102378,1,1,1,0.015625,GG,NA,NA,10
1315,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,Male,juvenile,GDEWS,NA,no,no,no,NA,#N/A,NA,NA,0,NA,NA,NA,NA
13150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,HEN,0,no,no,yes,1.2102378,1,1,1,0.015625,GG,1,NA,10
13155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,HIP,0,no,no,yes,3.747977041,3,0,0,0,BO,NA,NA,12
13190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,IPR,0,no,no,yes,2.09231506,2,0,1,0,GG,NA,NA,10
13195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,0,0,0,0,0,2015,Female,juvenile,IPR,0,no,no,yes,2.09231506,2,0,1,0,GG,NA,NA,10
1320,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,Male,juvenile,GDEWS,NA,no,no,no,NA,#N/A,NA,NA,0,NA,NA,NA,NA
13205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,IND,0,no,no,yes,2.771576849,2,0,1,0.15625,GG,NA,NA,3
13210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,IND,0,no,no,yes,2.771576849,2,0,1,0.15625,GG,NA,NA,3
13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,IND,0,no,no,yes,2.771576849,2,0,1,0.15625,GG,NA,NA,3
13220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,JAS,0,no,no,yes,0.09697577,1,1,1,0,GG,NA,NA,12
13225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,B,0,0,2015,Female,juvenile,JAS,0,no,no,yes,0.09697577,1,1,1,0,GG,NA,NA,12
13230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,JAS,0,no,no,yes,0.09697577,1,1,1,0,GG,NA,NA,12
13235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,0,0,0,0,0,2015,Female,juvenile,JUN,0,no,no,yes,1.606571009,1,1,1,0,BO,NA,NA,3
13240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,JUN,0,no,no,yes,1.606571009,1,1,1,0,BO,NA,NA,3
13245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,B,0,0,0,2015,Female,juvenile,JUN,0,no,no,yes,1.606571009,1,1,1,0,BO,NA,NA,3
1325,0,0,0,0,0,0,0,PB,0,PB,0,0,PB,PB,0,PB,B,PO,PO,B,0,0,0,0,B,0,0,0,0,2001,Female,juvenile,GDEWS,NA,no,no,no,NA,#N/A,NA,NA,0,NA,NA,NA,NA
13250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,JUR,0,no,no,yes,0.99058611,1,1,1,0.03125,GG,1,NA,4
13265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,KAN,1,no,no,yes,0.521944941,1,1,1,0.015625,GG,1,NA,11
13270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,KAN,1,no,no,yes,0.521944941,1,1,1,0.015625,GG,NA,NA,11
13275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,KAN,1,no,no,yes,0.521944941,1,1,1,0.015625,GG,1,NA,11
13280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,KAN,1,no,no,yes,0.521944941,1,1,1,0.015625,GG,1,NA,11
1330,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,2001,Female,juvenile,SUZ,1,no,no,no,0.045266475,1,1,1,0,GG,NA,NA,3
13305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MET,0,no,no,yes,2.36976952,2,0,1,0,GG,NA,NA,11
13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MET,0,no,no,yes,2.36976952,2,0,1,0,GG,NA,NA,11
13315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MET,0,no,no,yes,2.36976952,2,0,1,0,GG,NA,NA,11
13320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,PB,0,0,2015,UNK,juvenile,LAN,0,no,no,yes,3.263313516,2,0,0,0,GG,NA,NA,5
13325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,LAN,0,no,no,yes,3.263313516,2,0,0,0,GG,NA,NA,5
13385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,PB,0,2015,Male,juvenile,MAR,0,no,no,yes,0.790406159,1,1,1,0,GG,NA,NA,3
13390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,PB,0,PB,0,0,2015,Male,juvenile,MAR,0,no,no,yes,0.790406159,1,1,1,0,GG,NA,NA,3
1340,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,Male,juvenile,GDEWS,NA,no,no,no,NA,#N/A,NA,NA,0,NA,NA,NA,NA
13410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MTO,0,no,no,yes,1.038091464,1,1,1,0,BO,NA,NA,NA
13415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MTO,0,no,no,yes,1.038091464,1,1,1,0,BO,NA,NA,NA
13420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MTO,0,no,no,yes,1.038091464,1,1,1,0,BO,NA,NA,NA
13430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MAZ,0,no,no,yes,1.601767812,1,1,1,0,GG,NA,NA,6
13435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MAZ,0,no,no,yes,1.601767812,1,1,1,0,GG,NA,NA,6
13440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,B,B,B,B,2015,Female,juvenile,MEG,0,no,no,yes,2.410838132,2,0,1,0,BO,NA,NA,9
13445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MEG,0,no,no,yes,2.410838132,2,0,1,0,BO,NA,NA,9
13450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,MEG,0,no,no,yes,2.410838132,2,0,1,0,BO,NA,NA,9
13455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,PB,0,2015,Female,juvenile,MFA,1,no,no,yes,0.796526679,1,1,1,0,GG,NA,NA,9
13460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MID,0,no,no,yes,3.747665382,3,0,0,0.125,BO,NA,NA,6
13465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MNT,1,no,no,yes,0.632854925,1,1,1,0,GG,NA,NA,11
13470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,MNT,1,no,no,yes,0.632854925,1,1,1,0,GG,NA,NA,11
13475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,MNT,1,no,no,yes,0.632854925,1,1,1,0,GG,NA,NA,11
13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MOL,0,no,no,yes,1.841449966,1,1,1,0.0625,BO,NA,NA,12
13485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,0,0,0,0,0,2015,UNK,juvenile,MOL,0,no,no,yes,1.841449966,1,1,1,0.0625,BO,NA,NA,12
13490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,MOR,0,no,no,yes,0.108558256,1,1,1,0.015625,GG,1,NA,11
13495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,MOR,0,no,no,yes,0.108558256,1,1,1,0.015625,GG,1,NA,11
13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MOR,0,no,no,yes,0.108558256,1,1,1,0.015625,GG,1,NA,11
13530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MOS,0,no,no,yes,1.327013703,1,1,1,0,BO,NA,NA,13
13535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MOS,0,no,no,yes,1.327013703,1,1,1,0,BO,NA,NA,13
13540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Male,juvenile,MOS,0,no,no,yes,1.327013703,1,1,1,0,BO,NA,NA,13
1355,0,0,0,0,0,0,0,PB,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,Female,juvenile,MOO,0,no,no,yes,3.672245661,2,0,0,NA,BO,NA,NA,NA
13575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MYS,0,no,no,yes,0.860455975,1,1,1,0,BO,NA,NA,4
13580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,MYS,0,no,no,yes,0.860455975,1,1,1,0,BO,NA,NA,4
13585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Female,juvenile,NAI,0,no,no,yes,3.419789366,2,0,0,0.03125,GG,NA,NA,5
13590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,NAI,0,no,no,yes,3.419789366,2,0,0,0.03125,GG,NA,NA,5
13595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,PB,0,0,2015,UNK,juvenile,NAI,0,no,no,yes,3.419789366,2,0,0,0.03125,GG,NA,NA,5
1360,0,0,0,0,0,0,0,PB,0,0,0,0,PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,Female,juvenile,MOO,0,no,no,yes,3.672245661,2,0,0,NA,BO,NA,NA,NA
13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,NAZ,0,no,no,yes,0.537764735,1,1,1,0,GG,NA,NA,7
13605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,NAZ,0,no,no,yes,0.537764735,1,1,1,0,GG,NA,NA,7
13615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,PB,0,0,0,0,0,0,2015,UNK,juvenile,NEV,0,no,no,yes,1.755803704,1,1,1,0.078125,GG,1,NA,11
13620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,NEV,0,no,no,yes,1.755803704,1,1,1,0.078125,GG,NA,NA,11
13630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,PB,0,2015,Female,juvenile,NIA,0,no,no,yes,2.320350474,2,0,1,NA,GG,1,NA,NA
13635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,NIA,0,no,no,yes,2.320350474,2,0,1,NA,GG,NA,NA,NA
13640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,NIA,0,no,no,yes,2.320350474,2,0,1,NA,GG,NA,NA,NA
13645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,NIA,0,no,no,yes,2.320350474,2,0,1,NA,GG,NA,NA,NA
13650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,PB,0,PB,0,0,2015,Female,juvenile,NID,0,no,no,yes,0.169170504,1,1,1,0,GG,NA,NA,13
13655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,Male,juvenile,NID,0,no,no,yes,0.169170504,1,1,1,0,GG,NA,NA,13
13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,PB,0,0,2015,Male,juvenile,NID,0,no,no,yes,0.169170504,1,1,1,0,GG,1,NA,13
13665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,PB,0,0,B,0,0,2015,Male,juvenile,OVA,0,no,no,yes,3.613778632,2,0,0,0,BO,NA,NA,5
13670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,OVA,0,no,no,yes,3.613778632,2,0,0,0,BO,NA,NA,5
13675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PB,0,0,0,0,0,0,0,2015,UNK,juvenile,PAR,0,no,no,yes,2.011722582,2,0,1,0.02734375,BO,NA,NA,4
